amfi_rank, amfi_cname, amfi_isin, amfi_ticker, amfi_mcap, amfi_captype
391, India cements, INE383A01012, INDIACEM, 4562, Small Cap
392, Elgi equipments, INE285A01027, ELGIEQUIP, 4556, Small Cap
393, Adani green energy, INE364U01010, ADANIGREEN, 4543, Small Cap
394, Forbes company, INE518A01013, FORBESCO, 4540, Small Cap
395, Sital leasing finance, INE341O01029, , 4524, Small Cap
396, Tata investment corporation, INE672A01018, TATAINVEST, 4512, Small Cap
397, Jaiprakash associates, INE455F01025, JPASSOCIAT, 4506, Small Cap
398, Bse, INE118H01025, BSE, 4493, Small Cap
399, Swan energy, INE665A01038, SWANENERGY, 4485, Small Cap
400, Rashtriya chemicals fertilizers, INE027A01015, RCF, 4485, Small Cap
401, Fdc, INE258B01022, FDC, 4481, Small Cap
402, Lux industries, INE150G01020, LUXIND, 4478, Small Cap
403, Godfrey phillips, INE260B01028, GODFRYPHLP, 4457, Small Cap
404, Rallis, INE613A01020, RALLIS, 4432, Small Cap
405, Pnc infratech, INE195J01029, PNCINFRA, 4424, Small Cap
406, Uco bank, INE691A01018, UCOBANK, 4423, Small Cap
407, Jindal stainless, INE220G01021, JSL, 4351, Small Cap
408, Caplin point laboratories, INE475E01026, CAPPL, 4340, Small Cap
409, Jindal stainless, INE455T01018, JSLHISAR, 4302, Small Cap
410, Gujarat mineral development corpora, INE131A01031, GMDCLTD, 4288, Small Cap
411, Mahindra holidays resorts, INE998I01010, MHRIL, 4287, Small Cap
412, Allahabad bank, INE428A01015, ALBK, 4282, Small Cap
413, Oriental bank of commerce, INE141A01014, ORIENTBANK, 4218, Small Cap
414, Corporation bank, INE112A01023, CORPBANK, 4212, Small Cap
415, Teamlease services, INE985S01024, TEAMLEASE, 4198, Small Cap
416, Cera sanitaryware, INE739E01017, CERA, 4188, Small Cap
417, Magma fincorp, INE511C01022, MAGMA, 4176, Small Cap
418, Knr constructions, INE634I01029, KNRCON, 4175, Small Cap
419, Srei infrastructure finance, INE872A01014, SREINFRA, 4174, Small Cap
420, Andhra bank, INE434A01013, ANDHRABANK, 4151, Small Cap
421, Essel propack, INE255A01020, ESSELPRO, 4148, Small Cap
422, Cox kings, INE008I01026, COX&KINGS, 4137, Small Cap
423, Manpasand beverages, INE122R01018, MANPASAND, 4118, Small Cap
424, Omaxe, INE800H01010, OMAXE, 4100, Small Cap
425, Linde, INE473A01011, BOCINDIA, 4070, Small Cap
426, Phillips carbon black, INE602A01023, PHILIPCARB, 4023, Small Cap
427, Shankara building products, INE274V01019, SHANKARA, 4008, Small Cap
428, Multi commodity exchange of, INE745G01035, MCX, 4005, Small Cap
429, Nesco, INE317F01035, NESCO, 4002, Small Cap
430, Jindal saw, INE324A01024, JINDALSAW, 3963, Small Cap
431, Suprajit engineering, INE399C01030, SUPRAJIT, 3958, Small Cap
432, Minda corporation, INE842C01021, MINDACORP, 3955, Small Cap
433, Dixon technologies, INE935N01012, DIXON, 3936, Small Cap
434, Welspun corp, INE191B01025, WELSPUNGUJR, 3935, Small Cap
435, Techno electric engineering co, INE286K01024, TECHNO, 3932, Small Cap
436, Firstsource solutions, INE684F01012, FSL, 3931, Small Cap
437, Ccl products, INE421D01022, CCL, 3889, Small Cap
438, Care ratings, INE752H01013, CARERATING, 3882, Small Cap
439, Greenply industries, INE461C01038, GREENPLY, 3867, Small Cap
440, Allcargo logistics, INE418H01029, ALLCARGO, 3838, Small Cap
441, Force motors, INE451A01017, FORCEMOT, 3837, Small Cap
442, India tourism development corporati, INE353K01014, ITDC, 3837, Small Cap
443, Shilpa medicare, INE790G01031, SHILPAMED, 3836, Small Cap
444, Time technoplast, INE508G01029, TIMETECHNO, 3792, Small Cap
445, S h kelkar company, INE500L01026, SHK, 3779, Small Cap
446, Navin fluorine international, INE048G01026, NAVINFLUOR, 3746, Small Cap
447, Triveni turbine, INE152M01016, TRITURBINE, 3731, Small Cap
448, Repco home finance, INE612J01015, REPCOHOME, 3726, Small Cap
449, Sharda cropchem, INE221J01015, SHARDACROP, 3677, Small Cap
450, Icra, INE725G01011, ICRA, 3666, Small Cap
451, Sintex plastics technology, INE501W01021, SINTEXPLAST, 3661, Small Cap
452, Gayatri projects, INE336H01023, GAYAPROJ, 3653, Small Cap
453, Shriram pistons rings, INE526E01018, SHRIPISTON, 3640, Small Cap
454, Brigade enterprises, INE791I01019, BRIGADE, 3633, Small Cap
455, Ifci, INE039A01010, IFCI, 3630, Small Cap
456, Vrl logistics, INE366I01010, VRLLOG, 3628, Small Cap
457, Karnataka bank, INE614B01018, KTKBANK, 3626, Small Cap
458, Mahindra logistics, INE766P01016, MAHLOG, 3624, Small Cap
459, V mart retail, INE665J01013, VMART, 3569, Small Cap
460, Excel crop care, INE223G01017, EXCELCROP, 3565, Small Cap
461, Himachal futuristic communications, INE548A01028, HFCL$, 3558, Small Cap
462, Himatsingka seide, INE049A01027, HIMATSEIDE, 3552, Small Cap
463, Trident, INE064C01014, TRIDENT, 3532, Small Cap
464, Rane holdings, INE384A01010, RANEHOLDIN, 3497, Small Cap
465, Jammu kashmir bank, INE168A01041, J&KBANK, 3493, Small Cap
466, Amber enterprises, INE371P01015, AMBER, 3476, Small Cap
467, Jk tyre industries, INE573A01042, JKTYRE, 3460, Small Cap
468, Heidelbergcement, INE578A01017, HEIDELBERG, 3440, Small Cap
469, Deepak nitrite, INE288B01029, DEEPAKNI, 3431, Small Cap
470, Rupa company, INE895B01021, RUPA, 3405, Small Cap
471, Jamna auto industries, INE039C01032, JAMNAAUTO, 3391, Small Cap
472, Thyrocare technologies, INE594H01019, THYROCARE, 3389, Small Cap
473, Kaveri seed company, INE455I01029, KSCL, 3383, Small Cap
474, Sonata software, INE269A01021, SONATSOFTW, 3383, Small Cap
475, Shipping corporation of, INE109A01011, SCI, 3361, Small Cap
476, Entertainment network, INE265F01028, ENIL, 3354, Small Cap
477, Puravankara, INE323I01011, PURVA, 3353, Small Cap
478, Just dial, INE599M01018, JUSTDIAL, 3347, Small Cap
479, Heritage foods, INE978A01027, HERITGFOOD, 3336, Small Cap
480, Navneet education, INE060A01024, NAVNETEDUL, 3302, Small Cap
481, Reliance home finance, INE217K01011, RELHOME, 3297, Small Cap
482, Mas financial services, INE348L01012, MASFIN, 3296, Small Cap
483, Nocil, INE163A01018, NOCIL, 3251, Small Cap
484, La opala rg, INE059D01020, LAOPALA, 3246, Small Cap
485, Supreme petrochem, INE663A01017, SUPPETRO, 3243, Small Cap
486, Maharashtra seamless, INE271B01025, MAHSEAMLES, 3210, Small Cap
487, Sudarshan chemical indus, INE659A01023, SUDARSCHEM, 3208, Small Cap
488, Kei industries, INE878B01027, KEI, 3205, Small Cap
489, Central depository services, INE736A01011, CDSL, 3183, Small Cap
490, Tejas networks, INE010J01012, TEJASNET, 3171, Small Cap
491, Greaves cotton, INE224A01026, GREAVESCOT, 3167, Small Cap
492, Dhanuka agritech, INE435G01025, DHANUKA, 3120, Small Cap
493, Jaiprakash power ventures, INE351F01018, JPHYDRO, 3091, Small Cap
494, Siyaram silk mills, INE076B01028, SIYSIL, 3079, Small Cap
495, Deepak fertilizers &petrochemicals, INE501A01019, DEEPAKFERT, 3021, Small Cap
496, Dena bank, INE077A01010, DENABANK, 3020, Small Cap
497, Prakash industries, INE603A01013, PRAKASH, 3010, Small Cap
498, Prataap snacks, INE393P01035, DIAMONDYD, 2949, Small Cap
499, Merck, INE199A01012, MERCK, 2942, Small Cap
500, Apar industries, INE372A01015, APARINDS, 2928, Small Cap
501, Hathway cable datacom, INE982F01036, HATHWAY, 2906, Small Cap
502, Maharashtra scooters, INE288A01013, MAHSCOOTER, 2904, Small Cap
503, Bhansali engineering polymers, INE922A01025, BEPL, 2893, Small Cap
504, Prime focus, INE367G01038, PFOCUS, 2891, Small Cap
505, Orient cement, INE876N01018, ORIENTCEM, 2888, Small Cap
506, National fertilizers, INE870D01012, NFL, 2876, Small Cap
507, Itd cementation, INE686A01026, ITDCEM, 2872, Small Cap
508, Gujarat ambuja exports, INE036B01022, GAEL, 2871, Small Cap
509, Ksb pumps, INE999A01015, KSBPUMPS, 2860, Small Cap
510, Kushal, INE647N01021, KUSHAL, 2851, Small Cap
511, Greenlam industries, INE544R01013, GRNLAMIND, 2841, Small Cap
512, Ghcl, INE539A01019, GHCL, 2841, Small Cap
513, Lakshmi vilas bank, INE694C01018, LAKSHVILAS, 2818, Small Cap
514, Somany ceramics, INE355A01028, SOMANYCERA, 2814, Small Cap
515, Ptc, INE877F01012, PTC, 2813, Small Cap
516, Va tech wabag, INE956G01038, WABAG, 2802, Small Cap
517, Simplex infrastructures, INE059B01024, SIMPLEXINF, 2799, Small Cap
518, Jai corp, INE070D01027, JAICORPLTD, 2789, Small Cap
519, Dpsc, INE360C01024, DPSCLTD, 2775, Small Cap
520, Astrazeneca pharma, INE203A01020, ASTRAZEN, 2771, Small Cap
521, Hsil, INE415A01038, HSIL, 2771, Small Cap
522, Kama holdings, INE411F01010, SRFPOLY, 2765, Small Cap
523, Tvtoday network, INE038F01029, TVTODAY, 2752, Small Cap
524, Lt foods, INE818H01020, DAAWAT, 2743, Small Cap
525, Orient electric, INE142Z01019, ORIENTELEC, 2743, Small Cap
526, Granules, INE101D01020, GRANULES, 2740, Small Cap
527, Sanghi industries, INE999B01013, SANGHIIND, 2717, Small Cap
528, Future supply chain solutions, INE935Q01015, FSC, 2709, Small Cap
529, Take solutions, INE142I01023, TAKE, 2707, Small Cap
530, Goodyear, INE533A01012, GOODYEAR, 2706, Small Cap
531, Advanced enzyme technologies, INE837H01020, ADVENZYMES, 2701, Small Cap
532, Hindustan construction co, INE549A01026, HCC, 2687, Small Cap
533, Schneider electric infrastructure, INE839M01018, SCHNEIDER, 2684, Small Cap
534, Vesuvius, INE386A01015, VESUVIUS, 2661, Small Cap
535, Inox leisure, INE312H01016, INOXLEISUR, 2636, Small Cap
536, Federal mogul goetze, INE529A01010, FMGOETZE, 2630, Small Cap
537, Tvs srichakra, INE421C01016, TVSSRICHAK, 2623, Small Cap
538, Balmer lawrie co, INE164A01016, BALMLAWRIE, 2607, Small Cap
539, Healthcare global enterprises, INE075I01017, HCG, 2602, Small Cap
540, Nava bharat ventures, INE725A01022, NBVENTURES, 2597, Small Cap
541, Wheels, INE715A01015, WHEELS, 2593, Small Cap
542, Gocl corporation, INE077F01035, GOCLCORP, 2584, Small Cap
543, Uflex, INE516A01017, UFLEX, 2573, Small Cap
544, Nilkamal, INE310A01015, NILKAMAL, 2573, Small Cap
545, Bank of maharashtra, INE457A01014, MAHABANK, 2564, Small Cap
546, Ramkrishna forgings, INE399G01015, RKFORGE, 2544, Small Cap
547, Jb chemicals pharmaceuticals lt, INE572A01028, JBCHEPHARM, 2544, Small Cap
548, Inox wind, INE066P01011, INOXWIND, 2542, Small Cap
549, Mishra dhatu nigam, INE099Z01011, MIDHANI, 2542, Small Cap
550, Ahluwalia contracts, INE758C01029, AHLUCONT, 2527, Small Cap
551, Navkar corporation, INE278M01019, NAVKARCORP, 2518, Small Cap
552, Gtl infrastructure, INE221H01019, GTLINFRA, 2514, Small Cap
553, Gvk power infrastructure, INE251H01024, GVKPIL, 2512, Small Cap
554, Eveready industries, INE128A01029, EVEREADY, 2509, Small Cap
555, Meghmani organics, INE974H01013, MEGH, 2509, Small Cap
556, Shriram epc, INE964H01014, SEPC, 2509, Small Cap
557, Mahindra lifespace developers, INE813A01018, MAHLIFE, 2506, Small Cap
558, Unichem laboratories, INE351A01035, UNICHEMLAB, 2503, Small Cap
559, Max, INE153U01017, MAXINDIA, 2501, Small Cap
560, Tamil nadu newsprint papers, INE107A01015, TNPL, 2495, Small Cap
561, Kirloskar brothers, INE732A01036, KIRLOSBROS, 2494, Small Cap
562, Welspun enterprises, INE625G01013, WELENT, 2479, Small Cap
563, Parag milk foods, INE883N01014, PARAGMILK, 2479, Small Cap
564, Centrum capital, INE660C01027, CENTRUM, 2477, Small Cap
565, Igarashi motors, INE188B01013, IGARASHI, 2468, Small Cap
566, Suven life sciences, INE495B01038, SUVEN, 2464, Small Cap
567, Huhtamaki ppl, INE275B01026, PAPERPROD, 2462, Small Cap
568, Jindal worldwide, INE247D01021, JINDWORLD, 2456, Small Cap
569, Tata coffee, INE493A01027, TATACOFFEE, 2449, Small Cap
570, Kolte patil developers, INE094I01018, KOLTEPATIL, 2448, Small Cap
571, Swaraj engines, INE277A01016, SWARAJENG, 2443, Small Cap
572, Jk paper, INE789E01012, JKPAPER, 2432, Small Cap
573, Sundaram finance holdings, INE202Z01029, SUNDARMHLD, 2405, Small Cap
574, Intellect design arena, INE306R01017, INTELLECT, 2356, Small Cap
575, Maithan alloys, INE683C01011, MAITHANALL, 2355, Small Cap
576, Geojit financial services, INE007B01023, GEOJITFSL, 2349, Small Cap
577, Vishal fabrics, INE755Q01025, VISHAL, 2348, Small Cap
578, Tinplate company of, INE422C01014, TINPLATE, 2338, Small Cap
579, Sandhar technologies, INE278H01035, SANDHAR, 2317, Small Cap
580, Vsttillers tractors, INE764D01017, VSTTILLERS, 2289, Small Cap
581, Shalby, INE597J01018, SHALBY, 2285, Small Cap
582, Vaibhav global, INE884A01019, VAIBHAVG, 2281, Small Cap
583, Gabriel, INE524A01029, GABRIEL, 2266, Small Cap
584, Automotive axles, INE449A01011, AUTOAXLES, 2266, Small Cap
585, Ramco industries, INE614A01028, RAMCOIND, 2260, Small Cap
586, Capacite infraprojects, INE264T01014, CAPACITE, 2259, Small Cap
587, Optiemus infracom, INE350C01017, OPTIEMUS, 2256, Small Cap
588, Reliance naval engineering, INE542F01012, RNAVAL, 2255, Small Cap
589, Skipper, INE439E01022, SKIPPER, 2241, Small Cap
590, Ingersoll rand, INE177A01018, INGERRAND, 2237, Small Cap
591, Tide water oil, INE484C01022, TIDEWATER, 2231, Small Cap
592, Mayur uniquoters, INE040D01038, MAYURUNIQ, 2211, Small Cap
593, J kumar infraprojects, INE576I01022, JKIL, 2210, Small Cap
594, United bank of, INE695A01019, UNITEDBNK, 2209, Small Cap
595, Poly medicure, INE205C01021, POLYMED, 2190, Small Cap
596, Garware wall ropes, INE276A01018, GARWALLROP, 2190, Small Cap
597, Quick heal technologies, INE306L01010, QUICKHEAL, 2180, Small Cap
598, Bannari amman sugars, INE459A01010, BANARISUG, 2180, Small Cap
599, Gic housing finance, INE289B01019, GICHSGFIN, 2172, Small Cap
600, Dollar industries, INE325C01035, DOLLAR, 2160, Small Cap
601, Shree renuka sugars, INE087H01022, RENUKA, 2159, Small Cap
602, Pilani investment industries corporation, INE417C01014, PILANIINVS, 2157, Small Cap
603, Surabhi chemicals investments, INE401F01037, SURCHIN, 2150, Small Cap
604, Il&fs transportation networks, INE975G01012, IL&FSTRANS, 2144, Small Cap
605, Transport corporation of, INE688A01022, TCI, 2143, Small Cap
606, Bharat rasayan, INE838B01013, BHARATRAS, 2140, Small Cap
607, Balrampur chini mills, INE119A01028, BALRAMCHIN, 2136, Small Cap
608, 8k miles software services, INE650K01021, 8KMILES, 2133, Small Cap
609, Gateway distriparks, INE852F01015, GDL, 2130, Small Cap
610, Indoco remedies, INE873D01024, INDOCO, 2129, Small Cap
611, Tasty bite eatables, INE488B01017, TASTYBIT, 2114, Small Cap
612, Music broadcast, INE919I01016, RADIOCITY, 2097, Small Cap
613, Ig petrochemicals, INE204A01010, IGPL, 2094, Small Cap
614, Jtekt, INE643A01035, JTEKTINDIA, 2094, Small Cap
615, Borosil glass works, INE666D01022, BOROSIL, 2073, Small Cap
616, Ht media, INE501G01024, HTMEDIA, 2065, Small Cap
617, Future enterprises, INE623B01027, FEL, 2061, Small Cap
618, Balaji amines, INE050E01027, BALAMINES, 2060, Small Cap
619, Surya roshni, INE335A01012, SURYAROSNI, 2053, Small Cap
620, Wonderla holidays, INE066O01014, WONDERLA, 2050, Small Cap
621, Lumax industries, INE162B01018, LUMAXIND, 2047, Small Cap
622, Bengal assam company, INE083K01017, BENGALASM, 2043, Small Cap
623, Savita oil technologies, INE035D01012, SOTL, 2037, Small Cap
624, Tata metaliks, INE056C01010, TATAMETALI, 2030, Small Cap
625, Hg infra engineering, INE926X01010, HGINFRA, 2026, Small Cap
626, Orient refractories, INE743M01012, ORIENTREF, 2020, Small Cap
627, Jsw holdings, INE824G01012, JSWHL, 2011, Small Cap
628, Jmc projects, INE890A01016, JMCPROJECT, 2007, Small Cap
629, Apex frozen foods, INE346W01013, APEX, 2006, Small Cap
630, Bliss gvs pharma, INE416D01022, BLISSGVS, 2005, Small Cap
631, Tci express, INE586V01016, TCIEXP, 1999, Small Cap
632, Den networks, INE947J01015, DEN, 1995, Small Cap
633, Accelya kale solutions limitd, INE793A01012, KALECONSUL, 1992, Small Cap
634, Zuari agro chemicals, INE840M01016, ZUARI, 1988, Small Cap
635, Action construction equipments, INE731H01025, ACE, 1968, Small Cap
636, Subros, INE287B01021, SUBROS, 1967, Small Cap
637, Kewal kiran clothing, INE401H01017, KKCL, 1959, Small Cap
638, Satin creditcare network, INE836B01017, SATIN, 1951, Small Cap
639, Emrald commercial, INE162D01014, , 1949, Small Cap
640, Thirumalai chemicals, INE338A01016, TIRUMALCHM, 1942, Small Cap
641, Texmaco rail engineering, INE621L01012, TEXRAIL, 1935, Small Cap
642, Hmt, INE262A01018, HMT, 1931, Small Cap
643, Sagar cements, INE229C01013, SAGCEM, 1919, Small Cap
644, Hikal, INE475B01022, HIKAL, 1908, Small Cap
645, Indiabulls integrated services, INE126M01010, IBULISL, 1868, Small Cap
646, Psp projects, INE488V01015, PSPPROJECT, 1859, Small Cap
647, Matrimonycom, INE866R01028, MATRIMONY, 1859, Small Cap
648, Hinduja global solutions, INE170I01016, HGS, 1850, Small Cap
649, West coast paper mills, INE976A01021, WSTCSTPAPR, 1843, Small Cap
650, Indo count industries, INE483B01026, ICIL, 1839, Small Cap
651, Nirlon, INE910A01012, NIRLON, 1838, Small Cap
652, Steel strips wheels, INE802C01017, SSWL, 1822, Small Cap
653, Asian star co, INE194D01017, ASTAR, 1818, Small Cap
654, Dredging corporation of, INE506A01018, DREDGECORP, 1818, Small Cap
655, Bls international services, INE153T01027, BLS, 1808, Small Cap
656, Zee media corporation, INE966H01019, ZEEMEDIA, 1803, Small Cap
657, Fertilizers chemicals travancore, INE188A01015, FACT, 1790, Small Cap
658, Housing development infrastructure, INE191I01012, HDIL, 1786, Small Cap
659, Lgbalkrishnan bros, INE337A01034, LGBBROSLTD, 1780, Small Cap
660, Sequent scientific, INE807F01027, SEQUENT, 1776, Small Cap
661, Punjab sind bank, INE608A01012, PSB, 1772, Small Cap
662, Jbm auto, INE927D01028, JBMA, 1767, Small Cap
663, Prabhat dairy, INE302M01033, PRABHAT, 1753, Small Cap
664, Mcleod russel, INE942G01012, MCLEODRUSS*, 1752, Small Cap
665, Arshiya, INE968D01022, ARSHIYA, 1749, Small Cap
666, Ballarpur industries, INE294A01037, BALLARPUR, 1748, Small Cap
667, Kennametal limtied, INE717A01029, WIDIA, 1737, Small Cap
668, Ptc financial services, INE560K01014, PFS, 1728, Small Cap
669, Capri global capital, INE180C01026, MONEYMATF, 1709, Small Cap
670, Praj industries, INE074A01025, PRAJIND, 1708, Small Cap
671, Hcl infosystems, INE236A01020, HCL-INSYS, 1700, Small Cap
672, Godawari power ispat, INE177H01013, GPIL, 1697, Small Cap
673, Panacea biotec, INE922B01023, PANACEABIO, 1695, Small Cap
674, Niit, INE161A01038, NIITLTD, 1693, Small Cap
675, Sarda energy minerals, INE385C01013, SARDAEN, 1692, Small Cap
676, Newgen software technologies, INE619B01017, NEWGEN, 1690, Small Cap
677, Unitech, INE694A01020, UNITECH, 1688, Small Cap
678, Bodal chemicals, INE338D01028, BODALCHEM, 1686, Small Cap
679, Hindustan media ventures, INE871K01015, HMVL, 1681, Small Cap
680, Ashiana housing, INE365D01021, ASHIANA, 1680, Small Cap
681, Indian hume pipe co, INE323C01030, INDIANHUME, 1678, Small Cap
682, Elantas beck, INE280B01018, ELANTAS, 1676, Small Cap
683, Gtpl hathway, INE869I01013, GTPL, 1672, Small Cap
684, Eros international media, INE416L01017, EROSMEDIA, 1668, Small Cap
685, Kcp, INE805C01028, KCP, 1658, Small Cap
686, Agro tech foods, INE209A01019, ATFL, 1656, Small Cap
687, Novartis, INE234A01025, NOVARTIND, 1647, Small Cap
688, Rattan power, INE399K01017, RTNPOWER, 1640, Small Cap
689, Tata sponge iron, INE674A01014, TATASPONGE, 1638, Small Cap
690, Kwality, INE775B01025, KWALITY, 1637, Small Cap
691, Banco products, INE213C01025, BANCOINDIA, 1629, Small Cap
692, Gujarat industries power co, INE162A01010, GIPCL, 1625, Small Cap
693, Hindustan oil exploration co, INE345A01011, HINDOILEXP, 1624, Small Cap
694, Nrb bearings, INE349A01021, NRBBEARING, 1602, Small Cap
695, Ineos styrolution, INE189B01011, INEOSSTYRO, 1595, Small Cap
696, Srikalahasthi pipes, INE943C01027, SRIPIPES, 1586, Small Cap
697, Mirza international, INE771A01026, MIRZAINT, 1586, Small Cap
698, Bf utilities, INE243D01012, BFUTILITIE, 1585, Small Cap
699, Polyplex corporation, INE633B01018, POLYPLEX, 1564, Small Cap
700, Insecticides, INE070I01018, INSECTICID, 1564, Small Cap
701, Anant raj, INE242C01024, ANANTRAJ, 1561, Small Cap
702, Kitex garmenets, INE602G01020, KITEX, 1560, Small Cap
703, India glycols, INE560A01015, INDIAGLYCO, 1555, Small Cap
704, Responsive industries, INE688D01026, RESPONIND, 1552, Small Cap
705, Fairchem speciality, INE959A01019, FAIRCHEM, 1550, Small Cap
706, Eih associated hotels, INE276C01014, EIHAHOTELS, 1549, Small Cap
707, Hinduja ventures, INE353A01023, HINDUJAVEN, 1547, Small Cap
708, Hawkins cooker, INE979B01015, HAWKINCOOK, 1537, Small Cap
709, Dfm foods, INE456C01012, DFM, 1535, Small Cap
710, Siti networks, INE965H01011, SITINET, 1534, Small Cap
711, Morepen laboratories, INE083A01026, MOREPENLAB, 1531, Small Cap
712, Bombay rayon fashions, INE589G01011, BRFL, 1518, Small Cap
713, Infinite computer solutions, INE486J01014, INFINITE, 1513, Small Cap
714, Bharat road network, INE727S01012, BRNL, 1505, Small Cap
