Stock Symbol,Company Name,ISIN Code,Action,Quantity,Transaction Price,Brokerage,Transaction Charges,StampDuty,Segment,STT Paid/Not Paid,Remarks,Transaction Date,Exchange,
ONGC,OIL AND NATURAL GAS CORPORATIO,INE213A01029,Sell,16,308.35,41.58,0.18,0.00,Rolling,STT Paid,icicidirect,11-Feb-2013,NSE,
ONGC,OIL AND NATURAL GAS CORPORATIO,INE213A01029,Buy,6,318.95,39.33,0.07,0.00,Rolling,STT Paid,icicidirect,31-Mar-2014,NSE,
ONGC,OIL AND NATURAL GAS CORPORATIO,INE213A01029,Buy,3,0.00,0.00,0.00,0.00,Rolling,STT Not Paid,icicidirect,26-Dec-2016,NSE,
ONGC,OIL AND NATURAL GAS CORPORATIO,INE213A01029,Buy,10,183.50,40.25,0.07,0.00,Rolling,STT Paid,icicidirect,05-May-2017,NSE,
ONGC,OIL AND NATURAL GAS CORPORATIO,INE213A01029,Buy,6,177.30,31.39,0.03,0.00,Rolling,STT Paid,icicidirect,06-Dec-2017,NSE,
ONGC,OIL AND NATURAL GAS CORPORATIO,INE213A01029,Buy,7,158.00,32.63,0.03,0.00,Rolling,STT Paid,icicidirect,09-Nov-2018,NSE,
ONGC,OIL AND NATURAL GAS CORPORATIO,INE213A01029,Buy,31,131.25,41.32,0.09,0.30,Rolling,STT Paid,icicidirect,21-Nov-2019,NSE,
ONGC,OIL AND NATURAL GAS CORPORATIO,INE213A01029,Buy,129,75.80,86.58,0.22,0.00,Rolling,STT Paid,icicidirect,11-Mar-2020,NSE,
ONGC,OIL AND NATURAL GAS CORPORATIO,INE213A01029,Buy,1,75.80,0.67,0.00,0.00,Rolling,STT Paid,icicidirect,11-Mar-2020,NSE,
ONGC,OIL AND NATURAL GAS CORPORATIO,INE213A01029,Buy,80,63.45,44.94,0.11,0.00,Rolling,STT Paid,icicidirect,23-Mar-2020,NSE,
PAGIND,PAGE INDUSTRIES LTD,INE761H01022,Buy,1,17060.00,151.08,0.55,1.50,Rolling,STT Paid,icicidirect,01-Aug-2017,NSE,
PAGIND,PAGE INDUSTRIES LTD,INE761H01022,Sell,1,20997.55,185.95,0.68,0.00,Rolling,STT Paid,icicidirect,08-Nov-2017,NSE,
PAGIND,PAGE INDUSTRIES LTD,INE761H01022,Buy,1,24249.90,214.74,0.71,0.00,Rolling,STT Paid,icicidirect,12-Mar-2019,BSE,
PETLNG,PETRONET LNG LIMITED,INE347G01014,Buy,5,206.00,30.39,0.03,0.30,Rolling,STT Paid,icicidirect,19-Jul-2017,NSE,
PETLNG,PETRONET LNG LIMITED,INE347G01014,Buy,4,252.15,29.76,0.03,0.00,Rolling,STT Paid,icicidirect,01-Feb-2018,NSE,
PETLNG,PETRONET LNG LIMITED,INE347G01014,Buy,5,228.50,33.71,0.05,0.00,Rolling,STT Paid,icicidirect,02-Jan-2019,BSE,
PETLNG,PETRONET LNG LIMITED,INE347G01014,Buy,50,216.00,95.62,0.24,0.00,Rolling,STT Paid,icicidirect,11-Mar-2020,NSE,
PFIZER,PFIZER LTD,INE182A01018,Buy,5,640.00,28.09,NA,NA,Rolling,STT Paid,icicidirect,25-Feb-2008,NSE,
PFIZER,PFIZER LTD,INE182A01018,Sell,5,494.00,28.09,0.09,0.25,Rolling,STT Paid,icicidirect,11-Nov-2008,NSE,
PFIZER,PFIZER LTD,INE182A01018,Buy,1,1776.95,41.31,0.06,0.00,Rolling,STT Paid,icicidirect,19-Sep-2017,NSE,
PFIZER,PFIZER LTD,INE182A01018,Buy,1,3130.00,41.32,0.11,0.30,Rolling,STT Paid,icicidirect,06-May-2019,BSE,
PIDIND,PIDILITE INDUSTRIES LTD,INE318A01026,Buy,2,784.50,40.25,0.06,0.00,Rolling,STT Paid,icicidirect,02-Jun-2017,NSE,
PIDIND,PIDILITE INDUSTRIES LTD,INE318A01026,Buy,1,960.40,28.34,0.03,0.00,Rolling,STT Paid,icicidirect,04-Apr-2018,NSE,
PIDIND,PIDILITE INDUSTRIES LTD,INE318A01026,Buy,2,1425.75,41.31,0.06,0.00,Rolling,STT Paid,icicidirect,28-May-2020,NSE,
PIIND,P I INDUSTRIES LTD,INE603J01030,Buy,1,883.85,26.08,0.03,0.00,Rolling,STT Paid,icicidirect,02-Feb-2018,NSE,
PIIND,P I INDUSTRIES LTD,INE603J01030,Buy,1,868.75,25.64,0.04,0.00,Rolling,STT Paid,icicidirect,02-Jan-2019,BSE,
PIIND,P I INDUSTRIES LTD,INE603J01030,Buy,2,1541.55,41.32,0.11,0.00,Rolling,STT Paid,icicidirect,18-Jun-2020,NSE,
PIRENT,PIRAMAL ENTERPRISES LIMITED,INE140A01024,Buy,1,2887.60,41.32,0.09,0.00,Rolling,STT Paid,icicidirect,11-Jul-2017,BSE,
PIRENT,PIRAMAL ENTERPRISES LIMITED,INE140A01024,Buy,1,2512.00,41.31,0.08,0.00,Rolling,STT Paid,icicidirect,04-Apr-2018,NSE,
PIRENT,PIRAMAL ENTERPRISES LIMITED,INE140A01024,Buy,4,1444.50,51.16,0.13,0.30,Rolling,STT Paid,icicidirect,14-Jan-2020,NSE,
PIRENT,PIRAMAL ENTERPRISES LIMITED,INE140A01024,Buy,4,668.75,41.31,0.06,0.00,Rolling,STT Paid,icicidirect,23-Mar-2020,NSE,
POWFIN,POWER FINANCE CORPORATION LTD,INE134E01011,Buy,9,123.15,32.70,0.04,0.00,Rolling,STT Paid,icicidirect,18-Jul-2017,NSE,
POWFIN,POWER FINANCE CORPORATION LTD,INE134E01011,Buy,8,138.95,32.80,0.04,0.00,Rolling,STT Paid,icicidirect,01-Nov-2017,NSE,
POWFIN,POWER FINANCE CORPORATION LTD,INE134E01011,Buy,10,100.65,29.70,0.05,0.00,Rolling,STT Paid,icicidirect,09-Nov-2018,BSE,
POWFIN,POWER FINANCE CORPORATION LTD,INE134E01011,Buy,41,105.70,38.37,0.10,0.00,Rolling,STT Paid,icicidirect,11-Mar-2020,NSE,
POWFIN,POWER FINANCE CORPORATION LTD,INE134E01011,Buy,59,105.70,55.22,0.14,0.00,Rolling,STT Paid,icicidirect,11-Mar-2020,NSE,
POWGRI,POWER GRID CORPORATION OF INDI,INE752E01010,Buy,10,87.15,24.48,NA,NA,Rolling,STT Paid,icicidirect,20-Jun-2008,NSE,
POWGRI,POWER GRID CORPORATION OF INDI,INE752E01010,Buy,5,108.60,14.97,0.02,0.05,Rolling,STT Paid,icicidirect,18-Feb-2010,NSE,
POWGRI,POWER GRID CORPORATION OF INDI,INE752E01010,Buy,5,105.45,14.54,0.02,0.05,Rolling,STT Paid,icicidirect,25-Feb-2010,NSE,
POWGRI,POWER GRID CORPORATION OF INDI,INE752E01010,Sell,20,113.70,39.33,0.08,0.00,Rolling,STT Paid,icicidirect,01-Jan-2013,NSE,
POWGRI,POWER GRID CORPORATION OF INDI,INE752E01010,Buy,5,177.95,17.25,0.03,1.00,Rolling,STT Paid,icicidirect,26-Sep-2016,NSE,
POWGRI,POWER GRID CORPORATION OF INDI,INE752E01010,Buy,5,176.70,17.25,0.03,1.00,Rolling,STT Paid,icicidirect,26-Oct-2016,NSE,
POWGRI,POWER GRID CORPORATION OF INDI,INE752E01010,Buy,5,193.55,17.25,0.04,0.00,Rolling,STT Paid,icicidirect,28-Nov-2016,NSE,
POWGRI,POWER GRID CORPORATION OF INDI,INE752E01010,Buy,5,180.85,17.25,0.03,0.00,Rolling,STT Paid,icicidirect,26-Dec-2016,NSE,
POWGRI,POWER GRID CORPORATION OF INDI,INE752E01010,Buy,4,203.65,17.25,0.03,1.00,Rolling,STT Paid,icicidirect,27-Jan-2017,NSE,
POWGRI,POWER GRID CORPORATION OF INDI,INE752E01010,Buy,5,195.85,17.25,0.04,0.00,Rolling,STT Paid,icicidirect,27-Feb-2017,NSE,
POWGRI,POWER GRID CORPORATION OF INDI,INE752E01010,Buy,6,189.70,33.59,0.05,0.00,Rolling,STT Paid,icicidirect,09-Nov-2018,BSE,
POWGRI,POWER GRID CORPORATION OF INDI,INE752E01010,Buy,21,194.95,41.32,0.09,0.30,Rolling,STT Paid,icicidirect,06-Nov-2019,NSE,
POWGRI,POWER GRID CORPORATION OF INDI,INE752E01010,Buy,60,183.15,97.30,0.24,0.00,Rolling,STT Paid,icicidirect,11-Mar-2020,NSE,
PREEST,PRESTIGE ESTATES PROJECTS LIMI,INE811K01011,Buy,4,252.15,29.00,0.04,0.00,Rolling,STT Paid,icicidirect,08-Jun-2017,NSE,
PREEST,PRESTIGE ESTATES PROJECTS LIMI,INE811K01011,Buy,5,272.55,40.21,0.04,0.00,Rolling,STT Paid,icicidirect,03-Jul-2018,NSE,
PREEST,PRESTIGE ESTATES PROJECTS LIMI,INE811K01011,Buy,45,180.45,71.91,0.28,1.22,Rolling,STT Paid,icicidirect,21-Jul-2020,NSE,
PROGAM,PROCTER AND GAMBLE HYGIENE HEA,INE179A01014,Buy,1,7950.00,68.57,0.29,0.00,Rolling,STT Paid,icicidirect,09-Jun-2017,NSE,
PROGAM,PROCTER AND GAMBLE HYGIENE HEA,INE179A01014,Buy,1,11492.00,101.75,0.25,0.00,Rolling,STT Paid,icicidirect,27-Dec-2019,NSE,
PVRLIM,PVR LIMITED,INE191H01014,Buy,1,1442.50,40.25,0.05,0.00,Rolling,STT Paid,icicidirect,05-Jun-2017,NSE,
PVRLIM,PVR LIMITED,INE191H01014,Buy,1,1406.00,41.31,0.05,0.00,Rolling,STT Paid,icicidirect,02-Jan-2018,NSE,
PVRLIM,PVR LIMITED,INE191H01014,Buy,1,1584.75,41.31,0.05,0.00,Rolling,STT Paid,icicidirect,02-Jan-2019,NSE,
PVRLIM,PVR LIMITED,INE191H01014,Buy,1,1002.50,29.58,0.03,0.15,Rolling,STT Paid,icicidirect,01-Jul-2020,NSE,
QUECOR,QUESS CORP LIMITED,INE615P01015,Buy,1,1006.50,29.70,0.03,0.00,Rolling,STT Paid,icicidirect,01-Feb-2018,NSE,
QUECOR,QUESS CORP LIMITED,INE615P01015,Buy,1,690.00,20.36,0.04,0.00,Rolling,STT Paid,icicidirect,02-Jan-2019,BSE,
QUECOR,QUESS CORP LIMITED,INE615P01015,Buy,4,453.85,27.55,0.05,0.00,Rolling,STT Paid,icicidirect,05-Jul-2019,BSE,
QUECOR,QUESS CORP LIMITED,INE615P01015,Buy,2,453.65,13.77,0.03,0.30,Rolling,STT Paid,icicidirect,05-Jul-2019,BSE,
QUECOR,QUESS CORP LIMITED,INE615P01015,Buy,10,625.80,55.41,0.14,0.30,Rolling,STT Paid,icicidirect,05-Feb-2020,NSE,
QUECOR,QUESS CORP LIMITED,INE615P01015,Buy,10,211.20,41.31,0.05,0.00,Rolling,STT Paid,icicidirect,24-Mar-2020,NSE,
RALIND,RALLIS INDIA LTD,INE613A01020,Buy,5,249.35,35.84,0.05,0.00,Rolling,STT Paid,icicidirect,02-Jun-2017,NSE,
RALIND,RALLIS INDIA LTD,INE613A01020,Buy,5,232.70,34.33,0.03,0.00,Rolling,STT Paid,icicidirect,04-Apr-2018,NSE,
RALIND,RALLIS INDIA LTD,INE613A01020,Buy,7,147.30,30.42,0.04,0.30,Rolling,STT Paid,icicidirect,30-Apr-2019,NSE,
RELFOO,RELAXO FOOTWEARS LIMITED,INE131B01039,Buy,1,480.00,13.80,0.02,0.00,Rolling,STT Paid,icicidirect,29-Jun-2017,NSE,
RELFOO,RELAXO FOOTWEARS LIMITED,INE131B01039,Buy,1,480.90,13.83,0.02,0.00,Rolling,STT Paid,icicidirect,29-Jun-2017,NSE,
RELFOO,RELAXO FOOTWEARS LIMITED,INE131B01039,Buy,2,669.95,39.53,0.04,0.00,Rolling,STT Paid,icicidirect,02-Jan-2018,NSE,
RELFOO,RELAXO FOOTWEARS LIMITED,INE131B01039,Buy,1,738.40,21.79,0.04,0.00,Rolling,STT Paid,icicidirect,02-Jan-2019,BSE,
RELFOO,RELAXO FOOTWEARS LIMITED,INE131B01039,Buy,5,0.00,0.00,0.00,0.00,Rolling,STT Not Paid,icicidirect,05-Jul-2019,NSE,
RELFOO,RELAXO FOOTWEARS LIMITED,INE131B01039,Buy,4,632.80,41.32,0.09,0.00,Rolling,STT Paid,icicidirect,18-Jun-2020,NSE,
RELIND,RELIANCE INDUSTRIES,INE002A01018,Buy,1,2128.00,28.09,NA,NA,Rolling,STT Paid,icicidirect,20-Jun-2008,NSE,
RELIND,RELIANCE INDUSTRIES,INE002A01018,Buy,1,1074.00,28.09,0.04,0.11,Rolling,STT Paid,icicidirect,26-Nov-2008,NSE,
RELIND,RELIANCE INDUSTRIES,INE002A01018,Buy,1,1256.20,27.58,0.04,0.13,Rolling,STT Paid,icicidirect,26-Feb-2009,NSE,
RELIND,RELIANCE INDUSTRIES,INE002A01018,Buy,1,974.80,26.88,0.03,0.10,Rolling,STT Paid,icicidirect,25-Feb-2010,NSE,
RELIND,RELIANCE INDUSTRIES,INE002A01018,Buy,3,0.00,0.00,0.00,0.00,Rolling,STT Paid,manual,02-Jan-2013,NSE,
RELIND,RELIANCE INDUSTRIES,INE002A01018,Sell,7,868.90,51.26,0.22,0.00,Rolling,STT Paid,icicidirect,11-Feb-2013,NSE,
RELIND,RELIANCE INDUSTRIES,INE002A01018,Buy,2,923.50,39.33,0.07,0.00,Rolling,STT Paid,icicidirect,31-Mar-2014,NSE,
RELIND,RELIANCE INDUSTRIES,INE002A01018,Buy,1,946.95,16.85,0.03,0.09,Rolling,STT Paid,icicidirect,15-Apr-2014,NSE,
RELIND,RELIANCE INDUSTRIES,INE002A01018,Buy,1,977.75,16.85,0.04,0.10,Rolling,STT Paid,icicidirect,15-Jul-2014,NSE,
RELIND,RELIANCE INDUSTRIES,INE002A01018,Buy,1,950.25,16.85,0.03,0.10,Rolling,STT Paid,icicidirect,16-Oct-2014,NSE,
RELIND,RELIANCE INDUSTRIES,INE002A01018,Buy,1,969.85,16.85,0.03,0.10,Rolling,STT Paid,icicidirect,17-Nov-2014,NSE,
RELIND,RELIANCE INDUSTRIES,INE002A01018,Buy,1,873.90,16.85,0.03,0.09,Rolling,STT Paid,icicidirect,15-Dec-2014,NSE,
RELIND,RELIANCE INDUSTRIES,INE002A01018,Buy,7,0.00,0.00,0.00,0.00,Rolling,STT Not Paid,icicidirect,21-Sep-2017,NSE,
RELIND,RELIANCE INDUSTRIES,INE002A01018,Buy,1,952.90,28.12,0.03,0.30,Rolling,STT Paid,icicidirect,27-Nov-2017,NSE,
RELIND,RELIANCE INDUSTRIES,INE002A01018,Buy,1,1106.25,32.64,0.03,0.00,Rolling,STT Paid,icicidirect,09-Nov-2018,NSE,
RELIND,RELIANCE INDUSTRIES,INE002A01018,Buy,5,1467.50,64.97,0.16,0.00,Rolling,STT Paid,icicidirect,05-May-2020,NSE,
RELNIP,NIPPON LIFE IND ASSET MANAGEME,INE298J01013,Buy,10,241.80,41.31,0.05,0.00,Rolling,STT Paid,icicidirect,28-May-2020,NSE,
RELNIP,NIPPON LIFE IND ASSET MANAGEME,INE298J01013,Buy,32,260.90,73.94,0.29,1.25,Rolling,STT Paid,icicidirect,29-Sep-2020,NSE,
RENSUG,SHREE RENUKA SUGARS LTD,INE087H01022,Buy,100,12.50,37.01,0.77,0.30,Rolling,STT Paid,icicidirect,28-Jun-2018,BSE,
RENSUG,SHREE RENUKA SUGARS LTD,INE087H01022,Sell,100,6.80,29.50,0.02,0.30,Rolling,STT Paid,icicidirect,03-Oct-2019,NSE,
RENSUG,SHREE RENUKA SUGARS LTD,INE087H01022,Buy,715,7.10,42.21,0.11,0.30,Rolling,STT Paid,icicidirect,19-Feb-2020,NSE,
RURELE,REC LIMITED,INE020B01018,Buy,65,105.00,0.00,NA,NA,Rolling,STT Paid,IPO,12-Mar-2008,NSE,
RURELE,REC LIMITED,INE020B01018,Sell,24,67.15,13.58,0.06,0.16,Rolling,STT Paid,icicidirect,11-Nov-2008,NSE,
RURELE,REC LIMITED,INE020B01018,Sell,41,67.15,23.20,0.10,0.27,Rolling,STT Paid,icicidirect,11-Nov-2008,NSE,
RURELE,REC LIMITED,INE020B01018,Buy,6,183.55,32.49,0.04,0.00,Rolling,STT Paid,icicidirect,18-Jul-2017,NSE,
RURELE,REC LIMITED,INE020B01018,Buy,6,174.10,30.82,0.03,0.00,Rolling,STT Paid,icicidirect,01-Nov-2017,NSE,
RURELE,REC LIMITED,INE020B01018,Buy,8,120.25,28.39,0.05,0.00,Rolling,STT Paid,icicidirect,09-Nov-2018,BSE,
RURELE,REC LIMITED,INE020B01018,Buy,15,141.40,41.31,0.05,0.00,Rolling,STT Paid,icicidirect,04-Feb-2020,NSE,
RURELE,REC LIMITED,INE020B01018,Buy,100,107.30,95.00,0.24,0.00,Rolling,STT Paid,icicidirect,11-Mar-2020,NSE,
SANOFI,SANOFI INDIA LTD,INE058A01010,Buy,1,4052.90,41.32,0.13,0.00,Rolling,STT Paid,icicidirect,19-Sep-2017,NSE,
SBICAR,SBI CARDS AND PAYMENT SERV LTD,INE018E01016,Buy,4,581.00,20.58,0.08,0.00,Rolling,STT Paid,icicidirect,18-Jun-2020,NSE,
SBICAR,SBI CARDS AND PAYMENT SERV LTD,INE018E01016,Buy,6,581.00,30.87,0.12,0.00,Rolling,STT Paid,icicidirect,18-Jun-2020,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2967.00,25.00,0.11,0.43,Rolling,STT Not Paid,icicidirect,05-Feb-2013,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2870.00,24.19,0.10,0.29,Rolling,STT Not Paid,icicidirect,05-Mar-2013,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2829.00,23.84,0.00,0.28,Rolling,STT Not Paid,icicidirect,05-Apr-2013,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2659.50,22.41,0.00,0.27,Rolling,STT Not Paid,icicidirect,06-May-2013,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2629.45,39.33,0.00,0.52,Rolling,STT Not Paid,icicidirect,13-May-2013,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2608.60,21.98,0.00,0.26,Rolling,STT Not Paid,icicidirect,05-Jun-2013,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2539.00,21.40,0.00,0.25,Rolling,STT Not Paid,icicidirect,05-Jul-2013,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2719.00,22.91,0.00,0.27,Rolling,STT Not Paid,icicidirect,05-Aug-2013,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2971.80,25.04,0.00,0.30,Rolling,STT Not Paid,icicidirect,05-Sep-2013,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2863.70,24.13,0.00,0.29,Rolling,STT Not Paid,icicidirect,07-Oct-2013,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2924.00,24.64,0.00,0.29,Rolling,STT Not Paid,icicidirect,05-Nov-2013,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2925.70,24.65,0.00,0.29,Rolling,STT Not Paid,icicidirect,05-Dec-2013,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2825.70,23.81,0.00,0.28,Rolling,STT Not Paid,icicidirect,06-Jan-2014,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2829.70,23.85,0.00,0.28,Rolling,STT Not Paid,icicidirect,05-Feb-2014,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2917.90,24.59,0.00,0.29,Rolling,STT Not Paid,icicidirect,05-Mar-2014,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2724.95,22.96,0.00,0.36,Rolling,STT Not Paid,icicidirect,07-Apr-2014,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2868.90,24.18,0.00,0.38,Rolling,STT Not Paid,icicidirect,05-May-2014,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2550.00,21.49,0.00,0.00,Rolling,STT Not Paid,icicidirect,05-Jun-2014,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2644.90,22.29,0.00,0.34,Rolling,STT Not Paid,icicidirect,07-Jul-2014,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2647.45,22.31,0.00,0.34,Rolling,STT Not Paid,icicidirect,05-Aug-2014,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,2,2690.90,45.35,0.00,0.00,Rolling,STT Not Paid,icicidirect,11-Aug-2014,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,2,2691.70,45.37,0.00,0.00,Rolling,STT Not Paid,icicidirect,11-Aug-2014,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2691.95,22.69,0.00,0.00,Rolling,STT Not Paid,icicidirect,11-Aug-2014,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2690.85,22.68,0.00,0.00,Rolling,STT Not Paid,icicidirect,11-Aug-2014,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,4,2692.80,90.77,0.00,0.00,Rolling,STT Not Paid,icicidirect,11-Aug-2014,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2590.90,21.83,0.01,0.33,Rolling,STT Not Paid,icicidirect,05-Sep-2014,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2543.60,21.43,0.01,0.00,Rolling,STT Not Paid,icicidirect,07-Oct-2014,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2460.00,20.73,0.00,0.00,Rolling,STT Not Paid,icicidirect,05-Nov-2014,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2479.30,20.89,0.01,0.32,Rolling,STT Not Paid,icicidirect,05-Dec-2014,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2799.60,24.04,0.10,0.00,Rolling,STT Not Paid,icicidirect,09-May-2016,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,2,2799.45,48.08,0.21,0.00,Rolling,STT Not Paid,icicidirect,09-May-2016,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,3,2799.40,72.12,0.31,0.00,Rolling,STT Not Paid,icicidirect,09-May-2016,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2792.00,24.72,0.08,0.30,Rolling,STT Not Paid,icicidirect,09-Apr-2018,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2842.75,25.17,0.09,0.30,Rolling,STT Not Paid,icicidirect,07-May-2018,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2796.90,24.77,0.08,0.30,Rolling,STT Not Paid,icicidirect,07-Jun-2018,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2780.95,24.63,0.08,0.30,Rolling,STT Not Paid,icicidirect,09-Jul-2018,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2675.00,23.69,0.08,0.30,Rolling,STT Not Paid,icicidirect,07-Aug-2018,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2759.40,24.44,0.08,0.60,Rolling,STT Not Paid,icicidirect,07-Sep-2018,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2814.25,24.92,0.08,0.00,Rolling,STT Not Paid,icicidirect,08-Oct-2018,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2869.00,25.41,0.09,0.30,Rolling,STT Not Paid,icicidirect,07-Nov-2018,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2795.95,24.76,0.08,0.30,Rolling,STT Not Paid,icicidirect,07-Dec-2018,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2858.55,25.31,0.09,0.30,Rolling,STT Not Paid,icicidirect,07-Jan-2019,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2982.80,26.42,0.11,0.30,Rolling,STT Not Paid,icicidirect,07-Feb-2019,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,1,2885.00,25.55,0.11,0.30,Rolling,STT Not Paid,icicidirect,07-Mar-2019,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,8,2869.95,203.34,0.83,1.20,Rolling,STT Not Paid,icicidirect,07-May-2019,NSE,
SBIGOL,SBI-ETF GOLD,INF200K01099,Buy,10,3475.00,307.71,0.97,1.20,Rolling,STT Not Paid,icicidirect,25-Oct-2019,BSE,
SBILIF,SBI LIFE INSURANCE COMPANY LTD,INE123W01016,Buy,2,718.40,41.31,0.05,0.00,Rolling,STT Paid,icicidirect,03-Oct-2017,NSE,
SBILIF,SBI LIFE INSURANCE COMPANY LTD,INE123W01016,Buy,2,584.00,34.46,0.04,0.00,Rolling,STT Paid,icicidirect,09-Nov-2018,NSE,
SBILIF,SBI LIFE INSURANCE COMPANY LTD,INE123W01016,Buy,10,771.95,68.37,0.27,0.00,Rolling,STT Paid,icicidirect,17-Jun-2020,NSE,
SECINT,SECURITY INTELLIGENCE SER LTD,INE285J01028,Buy,2,438.35,25.87,0.02,0.30,Rolling,STT Paid,icicidirect,17-May-2019,BSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,1,1608.00,41.31,0.05,0.00,Rolling,STT Paid,icicidirect,02-Feb-2018,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,3,1494.60,41.33,0.15,0.67,Rolling,STT Paid,icicidirect,21-Jul-2020,NSE,
SHRCEM,SHREE CEMENTS LTD,INE070A01015,Buy,1,18418.45,163.11,0.60,0.00,Rolling,STT Paid,icicidirect,19-Sep-2017,NSE,
SHRCEM,SHREE CEMENTS LTD,INE070A01015,Sell,1,18424.25,163.16,0.60,0.00,Rolling,STT Paid,icicidirect,08-Nov-2017,NSE,
SHRCEM,SHREE CEMENTS LTD,INE070A01015,Buy,1,18138.30,160.62,0.54,0.00,Rolling,STT Paid,icicidirect,12-Mar-2019,BSE,
SHRTRA,SHRIRAM TRANSPORT FINANCE CO,INE721A01013,Buy,1,1062.05,31.34,0.03,0.00,Rolling,STT Paid,icicidirect,03-Oct-2017,NSE,
SHRTRA,SHRIRAM TRANSPORT FINANCE CO,INE721A01013,Buy,1,1236.00,36.47,0.06,0.00,Rolling,STT Paid,icicidirect,09-Nov-2018,BSE,
SHRTRA,SHRIRAM TRANSPORT FINANCE CO,INE721A01013,Buy,2,666.80,39.35,0.03,0.00,Rolling,STT Paid,icicidirect,27-Apr-2020,NSE,
SIEMEN,SIEMENS LTD,INE003A01024,Buy,2,385.85,21.68,0.03,0.08,Rolling,STT Paid,icicidirect,06-Oct-2008,NSE,
SIEMEN,SIEMENS LTD,INE003A01024,Sell,2,312.00,17.53,0.02,0.06,Rolling,STT Paid,icicidirect,11-Nov-2008,NSE,
SIEMEN,SIEMENS LTD,INE003A01024,Buy,1,1385.10,39.82,0.05,0.00,Rolling,STT Paid,icicidirect,05-Jun-2017,NSE,
SIEMEN,SIEMENS LTD,INE003A01024,Buy,1,1258.00,37.12,0.04,0.00,Rolling,STT Paid,icicidirect,02-Jan-2018,NSE,
SIEMEN,SIEMENS LTD,INE003A01024,Buy,1,1057.00,31.19,0.05,0.00,Rolling,STT Paid,icicidirect,02-Jan-2019,BSE,
SIEMEN,SIEMENS LTD,INE003A01024,Buy,1,1046.70,30.88,0.02,0.00,Rolling,STT Paid,icicidirect,28-May-2020,NSE,
